user_id,action_type,action_id,server_response,timestamp
32,logout,,success,2023-01-14 00:00:00
32,logout,,success,2023-01-14 00:00:00
35,logout,,success,2023-01-14 00:00:00
36,logout,,success,2023-01-14 00:00:00
,create_topic,5077,error,2023-01-14 00:00:00
,create_topic,9455,error,2023-01-14 00:00:00
,create_topic,4444,error,2023-01-14 00:00:00
33,create_topic,4959,success,2023-01-14 00:00:00
,create_topic,2854,error,2023-01-14 00:00:00
,create_topic,6889,error,2023-01-14 00:00:00
,create_topic,1572,error,2023-01-14 00:00:00
,view_topic,,success,2023-01-14 00:00:00
,view_topic,,success,2023-01-14 00:00:00
,view_topic,,success,2023-01-14 00:00:00
,view_topic,,success,2023-01-14 00:00:00
,view_topic,,success,2023-01-14 00:00:00
11,delete_topic,,success,2023-01-14 00:00:00
30,delete_topic,,success,2023-01-14 00:00:00
52,delete_topic,,success,2023-01-14 00:00:00
14,delete_topic,,success,2023-01-14 00:00:00
9,delete_topic,,success,2023-01-14 00:00:00
3,create_message,3527,success,2023-01-14 00:00:00
,create_message,6091,success,2023-01-14 00:00:00
,create_message,7460,success,2023-01-14 00:00:00
,create_message,7177,success,2023-01-14 00:00:00
,create_message,3102,success,2023-01-14 00:00:00
71,registration,,success,2023-01-15 00:00:00
72,registration,,success,2023-01-15 00:00:00
73,registration,,success,2023-01-15 00:00:00
74,registration,,success,2023-01-15 00:00:00
75,registration,,success,2023-01-15 00:00:00
,first_visit,,success,2023-01-15 00:00:00
,first_visit,,success,2023-01-15 00:00:00
,first_visit,,success,2023-01-15 00:00:00
,first_visit,,success,2023-01-15 00:00:00
,first_visit,,success,2023-01-15 00:00:00
,registration,,success,2023-01-15 00:00:00
,registration,,success,2023-01-15 00:00:00
,registration,,success,2023-01-15 00:00:00
,registration,,success,2023-01-15 00:00:00
,registration,,success,2023-01-15 00:00:00
66,login,,success,2023-01-15 00:00:00
46,login,,success,2023-01-15 00:00:00
42,login,,success,2023-01-15 00:00:00
64,login,,success,2023-01-15 00:00:00
63,login,,success,2023-01-15 00:00:00
57,logout,,success,2023-01-15 00:00:00
28,logout,,success,2023-01-15 00:00:00
55,logout,,success,2023-01-15 00:00:00
32,logout,,success,2023-01-15 00:00:00
19,logout,,success,2023-01-15 00:00:00
,create_topic,8979,error,2023-01-15 00:00:00
32,create_topic,2625,success,2023-01-15 00:00:00
27,create_topic,8740,success,2023-01-15 00:00:00
40,create_topic,4105,success,2023-01-15 00:00:00
,create_topic,2600,error,2023-01-15 00:00:00
48,create_topic,4505,success,2023-01-15 00:00:00
25,create_topic,7693,success,2023-01-15 00:00:00
,view_topic,,success,2023-01-15 00:00:00
,view_topic,,success,2023-01-15 00:00:00
,view_topic,,success,2023-01-15 00:00:00
,view_topic,,success,2023-01-15 00:00:00
,view_topic,,success,2023-01-15 00:00:00
61,delete_topic,,success,2023-01-15 00:00:00
28,delete_topic,,success,2023-01-15 00:00:00
52,delete_topic,,success,2023-01-15 00:00:00
6,delete_topic,,success,2023-01-15 00:00:00
15,delete_topic,,success,2023-01-15 00:00:00
,create_message,5897,success,2023-01-15 00:00:00
47,create_message,5217,success,2023-01-15 00:00:00
55,create_message,7155,success,2023-01-15 00:00:00
,create_message,4109,success,2023-01-15 00:00:00
38,create_message,6317,success,2023-01-15 00:00:00
76,registration,,success,2023-01-16 00:00:00
77,registration,,success,2023-01-16 00:00:00
78,registration,,success,2023-01-16 00:00:00
79,registration,,success,2023-01-16 00:00:00
80,registration,,success,2023-01-16 00:00:00
,first_visit,,success,2023-01-16 00:00:00
,first_visit,,success,2023-01-16 00:00:00
,first_visit,,success,2023-01-16 00:00:00
,first_visit,,success,2023-01-16 00:00:00
,first_visit,,success,2023-01-16 00:00:00
,registration,,success,2023-01-16 00:00:00
,registration,,success,2023-01-16 00:00:00
,registration,,success,2023-01-16 00:00:00
,registration,,success,2023-01-16 00:00:00
,registration,,success,2023-01-16 00:00:00
44,login,,success,2023-01-16 00:00:00
58,login,,success,2023-01-16 00:00:00
80,login,,success,2023-01-16 00:00:00
68,login,,success,2023-01-16 00:00:00
2,login,,success,2023-01-16 00:00:00
11,logout,,success,2023-01-16 00:00:00
51,logout,,success,2023-01-16 00:00:00
8,logout,,success,2023-01-16 00:00:00
39,logout,,success,2023-01-16 00:00:00
33,logout,,success,2023-01-16 00:00:00
,create_topic,6493,error,2023-01-16 00:00:00
16,create_topic,5020,success,2023-01-16 00:00:00
,create_topic,5425,error,2023-01-16 00:00:00
4,create_topic,6872,success,2023-01-16 00:00:00
,create_topic,4832,error,2023-01-16 00:00:00
55,create_topic,4913,success,2023-01-16 00:00:00
51,create_topic,1728,success,2023-01-16 00:00:00
,view_topic,,success,2023-01-16 00:00:00
,view_topic,,success,2023-01-16 00:00:00
,view_topic,,success,2023-01-16 00:00:00
,view_topic,,success,2023-01-16 00:00:00
,view_topic,,success,2023-01-16 00:00:00
2,delete_topic,,success,2023-01-16 00:00:00
34,delete_topic,,success,2023-01-16 00:00:00
58,delete_topic,,success,2023-01-16 00:00:00
40,delete_topic,,success,2023-01-16 00:00:00
44,delete_topic,,success,2023-01-16 00:00:00
23,create_message,4092,success,2023-01-16 00:00:00
16,create_message,5845,success,2023-01-16 00:00:00
66,create_message,1345,success,2023-01-16 00:00:00
,create_message,6360,success,2023-01-16 00:00:00
,create_message,7694,success,2023-01-16 00:00:00
81,registration,,success,2023-01-17 00:00:00
82,registration,,success,2023-01-17 00:00:00
83,registration,,success,2023-01-17 00:00:00
84,registration,,success,2023-01-17 00:00:00
85,registration,,success,2023-01-17 00:00:00
,first_visit,,success,2023-01-17 00:00:00
,first_visit,,success,2023-01-17 00:00:00
,first_visit,,success,2023-01-17 00:00:00
,first_visit,,success,2023-01-17 00:00:00
,first_visit,,success,2023-01-17 00:00:00
,registration,,success,2023-01-17 00:00:00
,registration,,success,2023-01-17 00:00:00
,registration,,success,2023-01-17 00:00:00
,registration,,success,2023-01-17 00:00:00
,registration,,success,2023-01-17 00:00:00
82,login,,success,2023-01-17 00:00:00
65,login,,success,2023-01-17 00:00:00
17,login,,success,2023-01-17 00:00:00
80,login,,success,2023-01-17 00:00:00
85,login,,success,2023-01-17 00:00:00
16,logout,,success,2023-01-17 00:00:00
24,logout,,success,2023-01-17 00:00:00
2,logout,,success,2023-01-17 00:00:00
29,logout,,success,2023-01-17 00:00:00
32,logout,,success,2023-01-17 00:00:00
,create_topic,7816,error,2023-01-17 00:00:00
,create_topic,6870,error,2023-01-17 00:00:00
,create_topic,3302,error,2023-01-17 00:00:00
53,create_topic,8839,success,2023-01-17 00:00:00
,create_topic,8216,error,2023-01-17 00:00:00
78,create_topic,5130,success,2023-01-17 00:00:00
,create_topic,6865,error,2023-01-17 00:00:00
,view_topic,,success,2023-01-17 00:00:00
,view_topic,,success,2023-01-17 00:00:00
,view_topic,,success,2023-01-17 00:00:00
,view_topic,,success,2023-01-17 00:00:00
,view_topic,,success,2023-01-17 00:00:00
49,delete_topic,,success,2023-01-17 00:00:00
35,delete_topic,,success,2023-01-17 00:00:00
13,delete_topic,,success,2023-01-17 00:00:00
13,delete_topic,,success,2023-01-17 00:00:00
77,delete_topic,,success,2023-01-17 00:00:00
4,create_message,9737,success,2023-01-17 00:00:00
,create_message,2532,success,2023-01-17 00:00:00
,create_message,7348,success,2023-01-17 00:00:00
55,create_message,4621,success,2023-01-17 00:00:00
75,create_message,3243,success,2023-01-17 00:00:00
86,registration,,success,2023-01-18 00:00:00
87,registration,,success,2023-01-18 00:00:00
88,registration,,success,2023-01-18 00:00:00
89,registration,,success,2023-01-18 00:00:00
90,registration,,success,2023-01-18 00:00:00
,first_visit,,success,2023-01-18 00:00:00
,first_visit,,success,2023-01-18 00:00:00
,first_visit,,success,2023-01-18 00:00:00
,first_visit,,success,2023-01-18 00:00:00
,first_visit,,success,2023-01-18 00:00:00
,registration,,success,2023-01-18 00:00:00
,registration,,success,2023-01-18 00:00:00
,registration,,success,2023-01-18 00:00:00
,registration,,success,2023-01-18 00:00:00
,registration,,success,2023-01-18 00:00:00
9,login,,success,2023-01-18 00:00:00
23,login,,success,2023-01-18 00:00:00
88,login,,success,2023-01-18 00:00:00
22,login,,success,2023-01-18 00:00:00
32,login,,success,2023-01-18 00:00:00
37,logout,,success,2023-01-18 00:00:00
29,logout,,success,2023-01-18 00:00:00
72,logout,,success,2023-01-18 00:00:00
88,logout,,success,2023-01-18 00:00:00
2,logout,,success,2023-01-18 00:00:00
66,create_topic,4801,success,2023-01-18 00:00:00
45,create_topic,5367,success,2023-01-18 00:00:00
75,create_topic,4191,success,2023-01-18 00:00:00
73,create_topic,1643,success,2023-01-18 00:00:00
,create_topic,7765,error,2023-01-18 00:00:00
48,create_topic,3471,success,2023-01-18 00:00:00
86,create_topic,6612,success,2023-01-18 00:00:00
,view_topic,,success,2023-01-18 00:00:00
,view_topic,,success,2023-01-18 00:00:00
,view_topic,,success,2023-01-18 00:00:00
,view_topic,,success,2023-01-18 00:00:00
,view_topic,,success,2023-01-18 00:00:00
12,delete_topic,,success,2023-01-18 00:00:00
12,delete_topic,,success,2023-01-18 00:00:00
58,delete_topic,,success,2023-01-18 00:00:00
28,delete_topic,,success,2023-01-18 00:00:00
23,delete_topic,,success,2023-01-18 00:00:00
89,create_message,5659,success,2023-01-18 00:00:00
62,create_message,8648,success,2023-01-18 00:00:00
,create_message,4102,success,2023-01-18 00:00:00
47,create_message,7661,success,2023-01-18 00:00:00
,create_message,8464,success,2023-01-18 00:00:00
91,registration,,success,2023-01-19 00:00:00
92,registration,,success,2023-01-19 00:00:00
93,registration,,success,2023-01-19 00:00:00
94,registration,,success,2023-01-19 00:00:00
95,registration,,success,2023-01-19 00:00:00
,first_visit,,success,2023-01-19 00:00:00
,first_visit,,success,2023-01-19 00:00:00
,first_visit,,success,2023-01-19 00:00:00
,first_visit,,success,2023-01-19 00:00:00
,first_visit,,success,2023-01-19 00:00:00
,registration,,success,2023-01-19 00:00:00
,registration,,success,2023-01-19 00:00:00
,registration,,success,2023-01-19 00:00:00
,registration,,success,2023-01-19 00:00:00
,registration,,success,2023-01-19 00:00:00
2,login,,success,2023-01-19 00:00:00
90,login,,success,2023-01-19 00:00:00
32,login,,success,2023-01-19 00:00:00
87,login,,success,2023-01-19 00:00:00
82,login,,success,2023-01-19 00:00:00
63,logout,,success,2023-01-19 00:00:00
64,logout,,success,2023-01-19 00:00:00
81,logout,,success,2023-01-19 00:00:00
16,logout,,success,2023-01-19 00:00:00
42,logout,,success,2023-01-19 00:00:00
17,create_topic,9621,success,2023-01-19 00:00:00
,create_topic,2953,error,2023-01-19 00:00:00
17,create_topic,2588,success,2023-01-19 00:00:00
,create_topic,3051,error,2023-01-19 00:00:00
,create_topic,5637,error,2023-01-19 00:00:00
77,create_topic,2120,success,2023-01-19 00:00:00
,create_topic,1649,error,2023-01-19 00:00:00
,view_topic,,success,2023-01-19 00:00:00
,view_topic,,success,2023-01-19 00:00:00
,view_topic,,success,2023-01-19 00:00:00
,view_topic,,success,2023-01-19 00:00:00
,view_topic,,success,2023-01-19 00:00:00
51,delete_topic,,success,2023-01-19 00:00:00
56,delete_topic,,success,2023-01-19 00:00:00
92,delete_topic,,success,2023-01-19 00:00:00
15,delete_topic,,success,2023-01-19 00:00:00
94,delete_topic,,success,2023-01-19 00:00:00
37,create_message,6766,success,2023-01-19 00:00:00
,create_message,3859,success,2023-01-19 00:00:00
,create_message,9586,success,2023-01-19 00:00:00
13,create_message,6459,success,2023-01-19 00:00:00
,create_message,9024,success,2023-01-19 00:00:00
96,registration,,success,2023-01-20 00:00:00
97,registration,,success,2023-01-20 00:00:00
98,registration,,success,2023-01-20 00:00:00
99,registration,,success,2023-01-20 00:00:00
100,registration,,success,2023-01-20 00:00:00
,first_visit,,success,2023-01-20 00:00:00
,first_visit,,success,2023-01-20 00:00:00
,first_visit,,success,2023-01-20 00:00:00
,first_visit,,success,2023-01-20 00:00:00
,first_visit,,success,2023-01-20 00:00:00
,registration,,success,2023-01-20 00:00:00
,registration,,success,2023-01-20 00:00:00
,registration,,success,2023-01-20 00:00:00
,registration,,success,2023-01-20 00:00:00
,registration,,success,2023-01-20 00:00:00
26,login,,success,2023-01-20 00:00:00
31,login,,success,2023-01-20 00:00:00
76,login,,success,2023-01-20 00:00:00
27,login,,success,2023-01-20 00:00:00
81,login,,success,2023-01-20 00:00:00
51,logout,,success,2023-01-20 00:00:00
29,logout,,success,2023-01-20 00:00:00
9,logout,,success,2023-01-20 00:00:00
96,logout,,success,2023-01-20 00:00:00
96,logout,,success,2023-01-20 00:00:00
27,create_topic,7821,success,2023-01-20 00:00:00
78,create_topic,9824,success,2023-01-20 00:00:00
,create_topic,4687,error,2023-01-20 00:00:00
65,create_topic,9226,success,2023-01-20 00:00:00
,create_topic,3548,error,2023-01-20 00:00:00
17,create_topic,7465,success,2023-01-20 00:00:00
69,create_topic,8260,success,2023-01-20 00:00:00
,view_topic,,success,2023-01-20 00:00:00
,view_topic,,success,2023-01-20 00:00:00
,view_topic,,success,2023-01-20 00:00:00
,view_topic,,success,2023-01-20 00:00:00
,view_topic,,success,2023-01-20 00:00:00
49,delete_topic,,success,2023-01-20 00:00:00
41,delete_topic,,success,2023-01-20 00:00:00
25,delete_topic,,success,2023-01-20 00:00:00
8,delete_topic,,success,2023-01-20 00:00:00
40,delete_topic,,success,2023-01-20 00:00:00
92,create_message,6226,success,2023-01-20 00:00:00
,create_message,2967,success,2023-01-20 00:00:00
,create_message,3063,success,2023-01-20 00:00:00
87,create_message,4005,success,2023-01-20 00:00:00
53,create_message,3655,success,2023-01-20 00:00:00
101,registration,,success,2023-01-21 00:00:00
102,registration,,success,2023-01-21 00:00:00
103,registration,,success,2023-01-21 00:00:00
104,registration,,success,2023-01-21 00:00:00
105,registration,,success,2023-01-21 00:00:00
,first_visit,,success,2023-01-21 00:00:00
,first_visit,,success,2023-01-21 00:00:00
,first_visit,,success,2023-01-21 00:00:00
,first_visit,,success,2023-01-21 00:00:00
,first_visit,,success,2023-01-21 00:00:00
,registration,,success,2023-01-21 00:00:00
,registration,,success,2023-01-21 00:00:00
,registration,,success,2023-01-21 00:00:00
,registration,,success,2023-01-21 00:00:00
,registration,,success,2023-01-21 00:00:00
6,login,,success,2023-01-21 00:00:00
13,login,,success,2023-01-21 00:00:00
63,login,,success,2023-01-21 00:00:00
86,login,,success,2023-01-21 00:00:00
23,login,,success,2023-01-21 00:00:00
78,logout,,success,2023-01-21 00:00:00
12,logout,,success,2023-01-21 00:00:00
73,logout,,success,2023-01-21 00:00:00
12,logout,,success,2023-01-21 00:00:00
72,logout,,success,2023-01-21 00:00:00
,create_topic,3851,error,2023-01-21 00:00:00
,create_topic,7431,error,2023-01-21 00:00:00
,create_topic,5725,error,2023-01-21 00:00:00
,create_topic,9140,error,2023-01-21 00:00:00
,create_topic,7082,error,2023-01-21 00:00:00
,create_topic,6788,error,2023-01-21 00:00:00
42,create_topic,6338,success,2023-01-21 00:00:00
,view_topic,,success,2023-01-21 00:00:00
,view_topic,,success,2023-01-21 00:00:00
,view_topic,,success,2023-01-21 00:00:00
,view_topic,,success,2023-01-21 00:00:00
,view_topic,,success,2023-01-21 00:00:00
72,delete_topic,,success,2023-01-21 00:00:00
68,delete_topic,,success,2023-01-21 00:00:00
19,delete_topic,,success,2023-01-21 00:00:00
7,delete_topic,,success,2023-01-21 00:00:00
84,delete_topic,,success,2023-01-21 00:00:00
,create_message,3831,success,2023-01-21 00:00:00
80,create_message,4879,success,2023-01-21 00:00:00
,create_message,8100,success,2023-01-21 00:00:00
,create_message,4715,success,2023-01-21 00:00:00
81,create_message,7155,success,2023-01-21 00:00:00
106,registration,,success,2023-01-22 00:00:00
107,registration,,success,2023-01-22 00:00:00
108,registration,,success,2023-01-22 00:00:00
109,registration,,success,2023-01-22 00:00:00
110,registration,,success,2023-01-22 00:00:00
,first_visit,,success,2023-01-22 00:00:00
,first_visit,,success,2023-01-22 00:00:00
,first_visit,,success,2023-01-22 00:00:00
,first_visit,,success,2023-01-22 00:00:00
,first_visit,,success,2023-01-22 00:00:00
,registration,,success,2023-01-22 00:00:00
,registration,,success,2023-01-22 00:00:00
,registration,,success,2023-01-22 00:00:00
,registration,,success,2023-01-22 00:00:00
,registration,,success,2023-01-22 00:00:00
41,login,,success,2023-01-22 00:00:00
110,login,,success,2023-01-22 00:00:00
47,login,,success,2023-01-22 00:00:00
31,login,,success,2023-01-22 00:00:00
13,login,,success,2023-01-22 00:00:00
68,logout,,success,2023-01-22 00:00:00
26,logout,,success,2023-01-22 00:00:00
54,logout,,success,2023-01-22 00:00:00
48,logout,,success,2023-01-22 00:00:00
11,logout,,success,2023-01-22 00:00:00
,create_topic,7711,error,2023-01-22 00:00:00
98,create_topic,6584,success,2023-01-22 00:00:00
,create_topic,9027,error,2023-01-22 00:00:00
,create_topic,4922,error,2023-01-22 00:00:00
,create_topic,7815,error,2023-01-22 00:00:00
10,create_topic,2408,success,2023-01-22 00:00:00
82,create_topic,7062,success,2023-01-22 00:00:00
,view_topic,,success,2023-01-22 00:00:00
,view_topic,,success,2023-01-22 00:00:00
,view_topic,,success,2023-01-22 00:00:00
,view_topic,,success,2023-01-22 00:00:00
,view_topic,,success,2023-01-22 00:00:00
110,delete_topic,,success,2023-01-22 00:00:00
95,delete_topic,,success,2023-01-22 00:00:00
25,delete_topic,,success,2023-01-22 00:00:00
43,delete_topic,,success,2023-01-22 00:00:00
40,delete_topic,,success,2023-01-22 00:00:00
,create_message,2277,success,2023-01-22 00:00:00
56,create_message,7196,success,2023-01-22 00:00:00
,create_message,6136,success,2023-01-22 00:00:00
,create_message,4334,success,2023-01-22 00:00:00
50,create_message,1637,success,2023-01-22 00:00:00
111,registration,,success,2023-01-23 00:00:00
112,registration,,success,2023-01-23 00:00:00
113,registration,,success,2023-01-23 00:00:00
114,registration,,success,2023-01-23 00:00:00
115,registration,,success,2023-01-23 00:00:00
,first_visit,,success,2023-01-23 00:00:00
,first_visit,,success,2023-01-23 00:00:00
,first_visit,,success,2023-01-23 00:00:00
,first_visit,,success,2023-01-23 00:00:00
,first_visit,,success,2023-01-23 00:00:00
,registration,,success,2023-01-23 00:00:00
,registration,,success,2023-01-23 00:00:00
,registration,,success,2023-01-23 00:00:00
,registration,,success,2023-01-23 00:00:00
,registration,,success,2023-01-23 00:00:00
112,login,,success,2023-01-23 00:00:00
13,login,,success,2023-01-23 00:00:00
2,login,,success,2023-01-23 00:00:00
102,login,,success,2023-01-23 00:00:00
73,login,,success,2023-01-23 00:00:00
103,logout,,success,2023-01-23 00:00:00
78,logout,,success,2023-01-23 00:00:00
7,logout,,success,2023-01-23 00:00:00
54,logout,,success,2023-01-23 00:00:00
50,logout,,success,2023-01-23 00:00:00
109,create_topic,9360,success,2023-01-23 00:00:00
55,create_topic,9758,success,2023-01-23 00:00:00
45,create_topic,7691,success,2023-01-23 00:00:00
32,create_topic,3672,success,2023-01-23 00:00:00
32,create_topic,2636,success,2023-01-23 00:00:00
,create_topic,2503,error,2023-01-23 00:00:00
21,create_topic,2953,success,2023-01-23 00:00:00
,view_topic,,success,2023-01-23 00:00:00
,view_topic,,success,2023-01-23 00:00:00
,view_topic,,success,2023-01-23 00:00:00
,view_topic,,success,2023-01-23 00:00:00
,view_topic,,success,2023-01-23 00:00:00
6,delete_topic,,success,2023-01-23 00:00:00
73,delete_topic,,success,2023-01-23 00:00:00
115,delete_topic,,success,2023-01-23 00:00:00
114,delete_topic,,success,2023-01-23 00:00:00
14,delete_topic,,success,2023-01-23 00:00:00
22,create_message,8845,success,2023-01-23 00:00:00
,create_message,5528,success,2023-01-23 00:00:00
,create_message,5715,success,2023-01-23 00:00:00
104,create_message,9185,success,2023-01-23 00:00:00
114,create_message,8265,success,2023-01-23 00:00:00
116,registration,,success,2023-01-24 00:00:00
117,registration,,success,2023-01-24 00:00:00
118,registration,,success,2023-01-24 00:00:00
119,registration,,success,2023-01-24 00:00:00
120,registration,,success,2023-01-24 00:00:00
,first_visit,,success,2023-01-24 00:00:00
,first_visit,,success,2023-01-24 00:00:00
,first_visit,,success,2023-01-24 00:00:00
,first_visit,,success,2023-01-24 00:00:00
,first_visit,,success,2023-01-24 00:00:00
,registration,,success,2023-01-24 00:00:00
,registration,,success,2023-01-24 00:00:00
,registration,,success,2023-01-24 00:00:00
,registration,,success,2023-01-24 00:00:00
,registration,,success,2023-01-24 00:00:00
34,login,,success,2023-01-24 00:00:00
31,login,,success,2023-01-24 00:00:00
48,login,,success,2023-01-24 00:00:00
114,login,,success,2023-01-24 00:00:00
108,login,,success,2023-01-24 00:00:00
23,logout,,success,2023-01-24 00:00:00
24,logout,,success,2023-01-24 00:00:00
92,logout,,success,2023-01-24 00:00:00
29,logout,,success,2023-01-24 00:00:00
6,logout,,success,2023-01-24 00:00:00
,create_topic,6756,error,2023-01-24 00:00:00
118,create_topic,9589,success,2023-01-24 00:00:00
,create_topic,8637,error,2023-01-24 00:00:00
81,create_topic,6188,success,2023-01-24 00:00:00
,create_topic,2320,error,2023-01-24 00:00:00
,create_topic,6284,error,2023-01-24 00:00:00
79,create_topic,1698,success,2023-01-24 00:00:00
,view_topic,,success,2023-01-24 00:00:00
,view_topic,,success,2023-01-24 00:00:00
,view_topic,,success,2023-01-24 00:00:00
,view_topic,,success,2023-01-24 00:00:00
,view_topic,,success,2023-01-24 00:00:00
5,delete_topic,,success,2023-01-24 00:00:00
61,delete_topic,,success,2023-01-24 00:00:00
33,delete_topic,,success,2023-01-24 00:00:00
89,delete_topic,,success,2023-01-24 00:00:00
46,delete_topic,,success,2023-01-24 00:00:00
49,create_message,9493,success,2023-01-24 00:00:00
97,create_message,2305,success,2023-01-24 00:00:00
,create_message,5478,success,2023-01-24 00:00:00
98,create_message,1358,success,2023-01-24 00:00:00
,create_message,9505,success,2023-01-24 00:00:00
121,registration,,success,2023-01-25 00:00:00
122,registration,,success,2023-01-25 00:00:00
123,registration,,success,2023-01-25 00:00:00
124,registration,,success,2023-01-25 00:00:00
125,registration,,success,2023-01-25 00:00:00
,first_visit,,success,2023-01-25 00:00:00
,first_visit,,success,2023-01-25 00:00:00
,first_visit,,success,2023-01-25 00:00:00
,first_visit,,success,2023-01-25 00:00:00
,first_visit,,success,2023-01-25 00:00:00
,registration,,success,2023-01-25 00:00:00
,registration,,success,2023-01-25 00:00:00
,registration,,success,2023-01-25 00:00:00
,registration,,success,2023-01-25 00:00:00
,registration,,success,2023-01-25 00:00:00
8,login,,success,2023-01-25 00:00:00
87,login,,success,2023-01-25 00:00:00
89,login,,success,2023-01-25 00:00:00
113,login,,success,2023-01-25 00:00:00
45,login,,success,2023-01-25 00:00:00
1,logout,,success,2023-01-25 00:00:00
47,logout,,success,2023-01-25 00:00:00
54,logout,,success,2023-01-25 00:00:00
100,logout,,success,2023-01-25 00:00:00
75,logout,,success,2023-01-25 00:00:00
100,create_topic,2479,success,2023-01-25 00:00:00
115,create_topic,3703,success,2023-01-25 00:00:00
,create_topic,5382,error,2023-01-25 00:00:00
110,create_topic,8527,success,2023-01-25 00:00:00
36,create_topic,1751,success,2023-01-25 00:00:00
46,create_topic,2073,success,2023-01-25 00:00:00
,create_topic,1635,error,2023-01-25 00:00:00
,view_topic,,success,2023-01-25 00:00:00
,view_topic,,success,2023-01-25 00:00:00
,view_topic,,success,2023-01-25 00:00:00
,view_topic,,success,2023-01-25 00:00:00
,view_topic,,success,2023-01-25 00:00:00
23,delete_topic,,success,2023-01-25 00:00:00
14,delete_topic,,success,2023-01-25 00:00:00
89,delete_topic,,success,2023-01-25 00:00:00
11,delete_topic,,success,2023-01-25 00:00:00
53,delete_topic,,success,2023-01-25 00:00:00
,create_message,2511,success,2023-01-25 00:00:00
,create_message,6232,success,2023-01-25 00:00:00
9,create_message,9626,success,2023-01-25 00:00:00
,create_message,5868,success,2023-01-25 00:00:00
59,create_message,2662,success,2023-01-25 00:00:00
126,registration,,success,2023-01-26 00:00:00
127,registration,,success,2023-01-26 00:00:00
128,registration,,success,2023-01-26 00:00:00
129,registration,,success,2023-01-26 00:00:00
130,registration,,success,2023-01-26 00:00:00
,first_visit,,success,2023-01-26 00:00:00
,first_visit,,success,2023-01-26 00:00:00
,first_visit,,success,2023-01-26 00:00:00
,first_visit,,success,2023-01-26 00:00:00
,first_visit,,success,2023-01-26 00:00:00
,registration,,success,2023-01-26 00:00:00
,registration,,success,2023-01-26 00:00:00
,registration,,success,2023-01-26 00:00:00
,registration,,success,2023-01-26 00:00:00
,registration,,success,2023-01-26 00:00:00
42,login,,success,2023-01-26 00:00:00
20,login,,success,2023-01-26 00:00:00
54,login,,success,2023-01-26 00:00:00
49,login,,success,2023-01-26 00:00:00
57,login,,success,2023-01-26 00:00:00
97,logout,,success,2023-01-26 00:00:00
74,logout,,success,2023-01-26 00:00:00
101,logout,,success,2023-01-26 00:00:00
82,logout,,success,2023-01-26 00:00:00
89,logout,,success,2023-01-26 00:00:00
2,create_topic,9150,success,2023-01-26 00:00:00
,create_topic,9370,error,2023-01-26 00:00:00
,create_topic,1817,error,2023-01-26 00:00:00
94,create_topic,4133,success,2023-01-26 00:00:00
,create_topic,9123,error,2023-01-26 00:00:00
,create_topic,2938,error,2023-01-26 00:00:00
,create_topic,3167,error,2023-01-26 00:00:00
,view_topic,,success,2023-01-26 00:00:00
,view_topic,,success,2023-01-26 00:00:00
,view_topic,,success,2023-01-26 00:00:00
,view_topic,,success,2023-01-26 00:00:00
,view_topic,,success,2023-01-26 00:00:00
33,delete_topic,,success,2023-01-26 00:00:00
90,delete_topic,,success,2023-01-26 00:00:00
101,delete_topic,,success,2023-01-26 00:00:00
41,delete_topic,,success,2023-01-26 00:00:00
118,delete_topic,,success,2023-01-26 00:00:00
23,create_message,8659,success,2023-01-26 00:00:00
,create_message,9032,success,2023-01-26 00:00:00
119,create_message,1387,success,2023-01-26 00:00:00
11,create_message,5938,success,2023-01-26 00:00:00
34,create_message,4678,success,2023-01-26 00:00:00
131,registration,,success,2023-01-27 00:00:00
132,registration,,success,2023-01-27 00:00:00
133,registration,,success,2023-01-27 00:00:00
134,registration,,success,2023-01-27 00:00:00
135,registration,,success,2023-01-27 00:00:00
,first_visit,,success,2023-01-27 00:00:00
,first_visit,,success,2023-01-27 00:00:00
,first_visit,,success,2023-01-27 00:00:00
,first_visit,,success,2023-01-27 00:00:00
,first_visit,,success,2023-01-27 00:00:00
,registration,,success,2023-01-27 00:00:00
,registration,,success,2023-01-27 00:00:00
,registration,,success,2023-01-27 00:00:00
,registration,,success,2023-01-27 00:00:00
,registration,,success,2023-01-27 00:00:00
110,login,,success,2023-01-27 00:00:00
103,login,,success,2023-01-27 00:00:00
62,login,,success,2023-01-27 00:00:00
24,login,,success,2023-01-27 00:00:00
39,login,,success,2023-01-27 00:00:00
28,logout,,success,2023-01-27 00:00:00
99,logout,,success,2023-01-27 00:00:00
56,logout,,success,2023-01-27 00:00:00
45,logout,,success,2023-01-27 00:00:00
65,logout,,success,2023-01-27 00:00:00
126,create_topic,3235,success,2023-01-27 00:00:00
,create_topic,8311,error,2023-01-27 00:00:00
51,create_topic,4368,success,2023-01-27 00:00:00
,create_topic,9204,error,2023-01-27 00:00:00
95,create_topic,9294,success,2023-01-27 00:00:00
53,create_topic,1826,success,2023-01-27 00:00:00
,create_topic,1466,error,2023-01-27 00:00:00
,view_topic,,success,2023-01-27 00:00:00
,view_topic,,success,2023-01-27 00:00:00
,view_topic,,success,2023-01-27 00:00:00
,view_topic,,success,2023-01-27 00:00:00
,view_topic,,success,2023-01-27 00:00:00
100,delete_topic,,success,2023-01-27 00:00:00
32,delete_topic,,success,2023-01-27 00:00:00
85,delete_topic,,success,2023-01-27 00:00:00
103,delete_topic,,success,2023-01-27 00:00:00
